date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:08:22	8224/8224	---M--	200	added ('OK')	text/javascript	etag:%22b4fcb610f85500dc%22	https://cdn.ampproject.org/v0/amp-sticky-ad-1.0.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-sticky-ad-1.0.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:23	72068/72068	---M--	200	added ('OK')	text/javascript	etag:%226999d478f85923d3%22	https://cdn.ampproject.org/v0/amp-ad-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-ad-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:23	27730/27730	---M--	200	added ('OK')	text/javascript	etag:%228e53f0610e77c248%22	https://cdn.ampproject.org/v0/amp-sidebar-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-sidebar-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:23	39518/39518	---M--	200	added ('OK')	text/javascript	etag:%2204db973bf59cfb10%22	https://cdn.ampproject.org/v0/amp-video-docking-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-video-docking-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:24	46820/46820	---M--	200	added ('OK')	text/javascript	etag:%22fc280ea012dcfad8%22	https://cdn.ampproject.org/v0/amp-bind-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-bind-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:24	4938/4938	---M--	200	added ('OK')	text/javascript	etag:%22044e740b75969e61%22	https://cdn.ampproject.org/v0/amp-fit-text-0.1.js	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdn.ampproject.org/v0/amp-fit-text-0.1.js	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:25	1448/1448	---M--	200	added ('OK')	binary/octet-stream	etag:%22257001eae841a42a8313313ee0f6d66a%22	https://cdna.elcomercio.pe/resources/dist/elcomercio/images/logo-amp.png?d=1	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cdna.elcomercio.pe/resources/dist/elcomercio/images/logo-amp2d2b.png	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:25	28031/28031	---M--	200	added ('OK')	image/jpeg	etag:%224f10878a0f9355a5b52f095f0984a62ef1a3a8b6%22	https://elcomercio.pe/resizer/gBob1TK-zpCO7hYUAHQrx6hrk28=/600x360/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/QASHAAPJ2BHI7III6GP2JE7VIU.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/elcomercio.pe/resizer/gBob1TK-zpCO7hYUAHQrx6hrk28=/600x360/smart/filters_format(jpeg)_quality(75)/cloudfront-us-east-1/QASHAAPJ2BHI7III6GP2JE7	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:26	65962/65962	---M--	200	added ('OK')	image/jpeg	etag:%2210517f1ec4c78f1b1189b7b6c06c06cf%22	https://cloudfront-us-east-1.images.arcpublishing.com/elcomercio/IOWI5PQ5CJGUJPWF5GSZZTUMTI.jpg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/IOWI5PQ5CJGUJPWF5GSZZTUMTI.jpg	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
04:08:27	153254/153254	---M--	200	added ('OK')	image/jpeg	etag:%222f065ab359d9151042fbbce1fa352f74%22	https://cloudfront-us-east-1.images.arcpublishing.com/elcomercio/XQVVKOD4FJDKRDDW7LATAC56UY.jpeg	C:/Users/Melissa/Documents/UPCH/2021-I/Filosofia/Producto/Producto%20II/Comercio%20II/Comercio%20II/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/XQVVKOD4FJDKRDDW7LATAC56UY.jpg	(from https://elcomercio.pe/economia/negocios/transacciones-de-plin-crecieron-90-en-abril-y-mayo-nndc-noticia/?outputType=amp)
